chinese-essencial-in-communication-3-thai-record,唱片,,chàngpiàn,record,แผ่นเสียง,💿,我喜欢听**唱片**。 (Wǒ xǐhuān tīng **chàngpiàn**.) ฉันชอบฟัง**แผ่นเสียง**,我喜欢听**唱片**。,Wǒ xǐhuān tīng **chàngpiàn**.,ฉันชอบฟัง**แผ่นเสียง**
chinese-essencial-in-communication-3-thai-old-fashioned,老式,,lǎoshì,old-fashioned,เก่า,🕰️,这是一款很**老式**的收音机。 (Zhè shì yī kuǎn hěn **lǎoshì** de shōuyīnjī.) นี่คือวิทยุที่**ล้าสมัย**มาก,这是一款很**老式**的收音机。,Zhè shì yī kuǎn hěn **lǎoshì** de shōuyīnjī.,นี่คือวิทยุที่**ล้าสมัย**มาก
chinese-essencial-in-communication-3-thai-camera,照相机,,zhàoxiàngjī,camera,กล้องถ่ายรูป,📸,我有一个**照相机**。 (wǒ yǒu yí gè **zhàoxiàngjī**。) ฉันมี**กล้องถ่ายรูป**,我有一个**照相机**。,wǒ yǒu yí gè **zhàoxiàngjī**。,ฉันมี**กล้องถ่ายรูป**
chinese-essencial-in-communication-3-thai-complexion-face,脸色,,liǎnsè,"complexion, face",สีหน้า,😔,他的**脸色**苍白。 (tā de **liǎnsè** cāngbái.) สีหน้าของเขา**ซีด**ขาว,他的**脸色**苍白。,tā de **liǎnsè** cāngbái.,สีหน้าของเขา**ซีด**ขาว
chinese-essencial-in-communication-3-thai-to-catch-a-cold,感冒,,gǎnmào,to catch a cold,เป็นหวัด,🤧,我**感冒**了。 (wǒ **gǎnmào** le.) ฉัน**เป็นหวัด**,我**感冒**了。,wǒ **gǎnmào** le.,ฉัน**เป็นหวัด**
chinese-essencial-in-communication-3-thai-serious,严重,,yánzhòng,serious,ร้ายแรง,⚠️,这个问题很**严重**。 (Zhè ge wèn tí hěn **yán zhòng**.) ปัญหานี้**ร้ายแรง**มาก,这个问题很**严重**。,Zhè ge wèn tí hěn **yán zhòng**.,ปัญหานี้**ร้ายแรง**มาก
chinese-essencial-in-communication-3-thai-throat,嗓子,,sǎngzi,throat,ลำคอ,🗣️,他**嗓子**疼。 (Tā **sǎngzi** téng.) เขาเจ็บ**คอ**,他**嗓子**疼。,Tā **sǎngzi** téng.,เขาเจ็บ**คอ**
chinese-essencial-in-communication-3-thai-hurt,疼,,téng,hurt,ปวด,🤕,我腿很**疼**。 (wǒ tuǐ hěn **téng**.) ขาของฉันเจ็บมาก**เจ็บ**,我腿很**疼**。,wǒ tuǐ hěn **téng**.,ขาของฉันเจ็บมาก**เจ็บ**
chinese-essencial-in-communication-3-thai-to-have-a-fever,发烧,,fāshāo,to have a fever,มีไข้,🔥,他**发烧**了。 (tā **fāshāo** le.) เขา**เป็นไข้**,他**发烧**了。,tā **fāshāo** le.,เขา**เป็นไข้**
chinese-essencial-in-communication-3-thai-to-register,挂号,,guà hào,to register,ลงทะเบียน,📋,请您先去**挂号**。 (Qǐng nín xiān qù **guàhào**.) กรุณาไปที่แผนก**ลงทะเบียน**ก่อน,请您先去**挂号**。,Qǐng nín xiān qù **guàhào**.,กรุณาไปที่แผนก**ลงทะเบียน**ก่อน
chinese-essencial-in-communication-3-thai-to-register,挂,,guà,to register,แขวน,🏷️,我把衣服**挂**在衣架上。 (Wǒ bǎ yīfu **guà** zài yījià shàng.) ฉัน**แขวน**เสื้อผ้าบนไม้แขวนเสื้อ,我把衣服**挂**在衣架上。,Wǒ bǎ yīfu **guà** zài yījià shàng.,ฉัน**แขวน**เสื้อผ้าบนไม้แขวนเสื้อ
chinese-essencial-in-communication-3-thai-section,科,,kē,section,แผนก,🏥,你主修什么**科**？ (nǐ zhǔ xiū shén me **kē**?) คุณเรียนวิชาเอกอะไร**คะ**?,你主修什么**科**？,nǐ zhǔ xiū shén me **kē**?,คุณเรียนวิชาเอกอะไร**คะ**?
chinese-essencial-in-communication-3-thai-internal-medicine,内科,,nèikē,internal medicine,อายุรกรรม,🩺,他是**内科**医生。 (Tā shì **nèikē** yīshēng.) เขาเป็นแพทย์**อายุรศาสตร์**,他是**内科**医生。,Tā shì **nèikē** yīshēng.,เขาเป็นแพทย์**อายุรศาสตร์**
chinese-essencial-in-communication-3-thai-surgical-department,外科,,wàikē,surgical department,ศัลยกรรม,🔪,他是一名**外科**医生。 (Tā shì yī míng **wàikē** yīshēng.) เขาเป็นหมอ**ศัลยแพทย์**,他是一名**外科**医生。,Tā shì yī míng **wàikē** yīshēng.,เขาเป็นหมอ**ศัลยแพทย์**
chinese-essencial-in-communication-3-thai-head,头,,tóu,head,หัว,🧠,我的**头**很痛。 (wǒ de **tóu** hěn tòng.) ฉันปวด**หัว**มาก,我的**头**很痛。,wǒ de **tóu** hěn tòng.,ฉันปวด**หัว**มาก
chinese-essencial-in-communication-3-thai-to-cough,咳嗽,,késou,to cough,ไอ,🤧,我**咳嗽**了。 (Wǒ **késou** le.) ฉัน**ไอ**,我**咳嗽**了。,Wǒ **késou** le.,ฉัน**ไอ**
chinese-essencial-in-communication-3-thai-to-measure,量,,liáng,to measure,ปริมาณ,📏,你的衣服有**量**吗？ (nǐ de yīfu yǒu **liàng** ma?) เสื้อผ้าของคุณมี**ปริมาณ**ไหม,你的衣服有**量**吗？,nǐ de yīfu yǒu **liàng** ma?,เสื้อผ้าของคุณมี**ปริมาณ**ไหม
chinese-essencial-in-communication-3-thai-temperature,体温,,tǐwēn,temperature,อุณหภูมิร่างกาย,🌡️,量一下**体温**。 (liáng yī xià **tǐwēn**.) วัด**อุณหภูมิ**หน่อย,量一下**体温**。,liáng yī xià **tǐwēn**.,วัด**อุณหภูมิ**หน่อย
chinese-essencial-in-communication-3-thai-to-take-medicine,吃药,,chī yào,to take medicine,กินยา,💊,我需要**吃药**。 (wǒ xūyào **chīyào**.) ฉันต้อง**กินยา**,我需要**吃药**。,wǒ xūyào **chīyào**.,ฉันต้อง**กินยา**
chinese-essencial-in-communication-3-thai-medicine,药,,yào,medicine,ยา,🧪,你吃**药**了吗？ (Nǐ chī **yào** le ma?) คุณกิน**ยา**หรือยัง?,你吃**药**了吗？,Nǐ chī **yào** le ma?,คุณกิน**ยา**หรือยัง?
chinese-essencial-in-communication-3-thai-measure-word,片,,piàn,(measure word),ชิ้น,⬜,给我一片西瓜。 (Gěi wǒ yī piàn **xīguā**.) ขอ**แตงโม**ชิ้นหนึ่ง,给我一片西瓜。,Gěi wǒ yī piàn **xīguā**.,ขอ**แตงโม**ชิ้นหนึ่ง
chinese-essencial-in-communication-3-thai-antiphlogistic-drug,消炎药,,xiāoyán yào,antiphlogistic drug,ยาแก้อักเสบ,🛡️,我需要**消炎药**。 (Wǒ xūyào **xiāoyányào**.) ฉันต้องการ**ยาแก้อักเสบ**,我需要**消炎药**。,Wǒ xūyào **xiāoyányào**.,ฉันต้องการ**ยาแก้อักเสบ**
chinese-essencial-in-communication-3-thai-to-get-inflamed,发炎,,fāyán,to get inflamed,อักเสบ,🔴,我的喉咙**发炎**了。 (Wǒ de hóulóng **fāyán** le.) เจ็บคอของฉัน**อักเสบ**แล้ว,我的喉咙**发炎**了。,Wǒ de hóulóng **fāyán** le.,เจ็บคอของฉัน**อักเสบ**แล้ว
chinese-essencial-in-communication-3-thai-effect,效果,,xiàoguǒ,effect,"ผล, อิทธิพล, ประสิทธิภาพ",✨,这个药的**效果**很好。 (Zhège yào de **xiàoguǒ** hěn hǎo.) ยาตัวนี้มี**ประสิทธิภาพ**ดีมาก,这个药的**效果**很好。,Zhège yào de **xiàoguǒ** hěn hǎo.,ยาตัวนี้มี**ประสิทธิภาพ**ดีมาก
chinese-essencial-in-communication-3-thai-western-medicine,西药,,xīyào,Western medicine,ยาฝรั่ง,💊,医生开了**西药**给我。 (Yīshēng kāile **xīyào** gěi wǒ.) หมอสั่ง**ยาแผนปัจจุบัน**ให้ฉัน,医生开了**西药**给我。,Yīshēng kāile **xīyào** gěi wǒ.,หมอสั่ง**ยาแผนปัจจุบัน**ให้ฉัน
chinese-essencial-in-communication-3-thai-traditional-chinese-medicine,中药,,zhōngyào,traditional Chinese medicine,ยาจีน,🌿,今天是一个**阴天**。 (Jīntiān shì yí ge **yīntiān**.) วันนี้เป็นวัน**ที่มืดครึ้ม**,今天是一个**阴天**。,Jīntiān shì yí ge **yīntiān**.,วันนี้เป็นวัน**ที่มืดครึ้ม**
chinese-essencial-in-communication-3-thai-measure-word,粒,,lì,(measure word),เม็ด,🟡,这瓶水里有**粒**沙子。 (Zhè píng shuǐ lǐ yǒu **lì** shāzi.) ในขวดน้ำนี้มีทรายอยู่เป็น**เม็ด**,这瓶水里有**粒**沙子。,Zhè píng shuǐ lǐ yǒu **lì** shāzi.,ในขวดน้ำนี้มีทรายอยู่เป็น**เม็ด**
chinese-essencial-in-communication-3-thai-before-meal,饭前,,fàn qián,before meal,ก่อนอาหาร,🍽️,我**饭前**洗手。 (wǒ **fànqián** xǐshǒu.) ฉันล้างมือก่อน**อาหาร**,我**饭前**洗手。,wǒ **fànqián** xǐshǒu.,ฉันล้างมือก่อน**อาหาร**
chinese-essencial-in-communication-3-thai-please-come-in,请进,,qǐng jìn,please come in,เชิญเข้ามา,🚪,"**请进**，请坐。 (**Qǐng jìn**, qǐng zuò.) **เชิญเข้ามา**นั่งได้เลย",**请进**，请坐。,"**Qǐng jìn**, qǐng zuò.",**เชิญเข้ามา**นั่งได้เลย
chinese-essencial-in-communication-3-thai-come-into,进,,jìn,come into,เข้า,➡️,我**进**去。 (wǒ **jìn** qù.) ฉัน**เข้าไป**,我**进**去。,wǒ **jìn** qù.,ฉัน**เข้าไป**
chinese-essencial-in-communication-3-thai-to-clear-up,收拾,,shōushi,to clear up,จัดของ,🧹,请帮我把房间**收拾**一下。 (Qǐng bāng wǒ bǎ fángjiān **shōushi** yīxià.) ช่วยจัดห้องให้ฉันหน่อย,请帮我把房间**收拾**一下。,Qǐng bāng wǒ bǎ fángjiān **shōushi** yīxià.,ช่วยจัดห้องให้ฉันหน่อย
chinese-essencial-in-communication-3-thai-to-wash,洗,,xǐ,to wash,ล้าง,🧼,我喜欢**洗**澡。 (Wǒ xǐhuān **xǐ** zǎo.) ฉันชอบอาบ**น้ำ**,我喜欢**洗**澡。,Wǒ xǐhuān **xǐ** zǎo.,ฉันชอบอาบ**น้ำ**
chinese-essencial-in-communication-3-thai-to-sweep,打扫,,dǎsǎo,to sweep,ทำความสะอาด,🧽,我每天**打扫**房间。 (Wǒ měitiān **dǎsǎo** fángjiān.) ฉัน**ทำความสะอาด**ห้องทุกวัน,我每天**打扫**房间。,Wǒ měitiān **dǎsǎo** fángjiān.,ฉัน**ทำความสะอาด**ห้องทุกวัน
chinese-essencial-in-communication-3-thai-to-wipe,擦,,cā,to wipe,เช็ด,🧤,我**擦**干净了桌子。 (Wǒ **cā** gānjìng le zhuōzi.) ฉัน**เช็ด**โต๊ะสะอาดแล้ว,我**擦**干净了桌子。,Wǒ **cā** gānjìng le zhuōzi.,ฉัน**เช็ด**โต๊ะสะอาดแล้ว
chinese-essencial-in-communication-3-thai-floor,地板,,dìbǎn,floor,พื้น,🏠,我擦**地板**。 (Wǒ cā **dìbǎn**.) ฉันเช็ด**พื้น**,我擦**地板**。,Wǒ cā **dìbǎn**.,ฉันเช็ด**พื้น**
chinese-essencial-in-communication-3-thai-to-take-a-photograph,摄影,,shèyǐng,to take a photograph,การถ่ายภาพ,📷,我喜欢**摄影**。 (Wǒ xǐhuān **shèyǐng**.) ฉันชอบ**ถ่ายภาพ**,我喜欢**摄影**。,Wǒ xǐhuān **shèyǐng**.,ฉันชอบ**ถ่ายภาพ**
chinese-essencial-in-communication-3-thai-to-play-tennis,打网球,,dǎ wǎngqiú,to play tennis,เล่นเทนนิส,🎾,我喜欢**打网球**。 (wǒ xǐhuān **dǎ wǎngqiú**.) ฉันชอบ**เล่นเทนนิส**,我喜欢**打网球**。,wǒ xǐhuān **dǎ wǎngqiú**.,ฉันชอบ**เล่นเทนนิส**
chinese-essencial-in-communication-3-thai-to-play,打,,dǎ,to play,ตี,🏏,他喜欢**打**篮球。 (Tā xǐhuan **dǎ** lánqiú.) เขาชอบ**เล่น**บาสเกตบอล,他喜欢**打**篮球。,Tā xǐhuan **dǎ** lánqiú.,เขาชอบ**เล่น**บาสเกตบอล
chinese-essencial-in-communication-3-thai-tennis,网球,,wǎngqiú,tennis,เทนนิส,🎽,我喜欢打**网球**。 (Wǒ xǐhuān dǎ **wǎngqiú**.) ฉันชอบเล่น**เทนนิส**,我喜欢打**网球**。,Wǒ xǐhuān dǎ **wǎngqiú**.,ฉันชอบเล่น**เทนนิส**
chinese-essencial-in-communication-3-thai-sport,运动,,yùndòng,sport,การออกกำลังกาย,🏅,他喜欢每天做**运动**。 (Tā xǐhuān měitiān zuò **yùndòng**.) เขาชอบออกกำลังกายทุกวัน,他喜欢每天做**运动**。,Tā xǐhuān měitiān zuò **yùndòng**.,เขาชอบออกกำลังกายทุกวัน
chinese-essencial-in-communication-3-thai-football,足球,,zúqiú,football,ฟุตบอล,⚽,我喜欢踢**足球**。 (Wǒ xǐhuān tī **zúqiú**.) ฉันชอบเตะ**ฟุตบอล**,我喜欢踢**足球**。,Wǒ xǐhuān tī **zúqiú**.,ฉันชอบเตะ**ฟุตบอล**
chinese-essencial-in-communication-3-thai-often,经常,,jīngcháng,often,บ่อยๆ,🔄,我**经常**去图书馆。 (wǒ **jīngcháng** qù túshūguǎn.) ฉันไปห้องสมุดบ่อยๆ,我**经常**去图书馆。,wǒ **jīngcháng** qù túshūguǎn.,ฉันไปห้องสมุดบ่อยๆ
chinese-essencial-in-communication-3-thai-to-play-football,踢足球,,tī zúqiú,to play football,เตะฟุตบอล,🥅,我喜欢**踢足球**。 (Wǒ xǐhuān **tī zúqiú**.) ฉันชอบ**เตะฟุตบอล**,我喜欢**踢足球**。,Wǒ xǐhuān **tī zúqiú**.,ฉันชอบ**เตะฟุตบอล**
chinese-essencial-in-communication-3-thai-to-kick,踢,,tī,to kick,เตะ,🦵,我喜欢**踢**足球。 (Wǒ xǐhuān **tī** zúqiú.) ฉันชอบ**เตะ**ฟุตบอล,我喜欢**踢**足球。,Wǒ xǐhuān **tī** zúqiú.,ฉันชอบ**เตะ**ฟุตบอล
chinese-essencial-in-communication-3-thai-ball-game,球赛,,qiúsài,ball game,การแข่งขันฟุตบอล,🏟️,我喜欢看**球赛**。 (Wǒ xǐhuān kàn **qiúsài**.) ฉันชอบดู**การแข่งขันกีฬา**,我喜欢看**球赛**。,Wǒ xǐhuān kàn **qiúsài**.,ฉันชอบดู**การแข่งขันกีฬา**
chinese-essencial-in-communication-3-thai-movie,电影,,diànyǐng,movie,ภาพยนตร์,🎬,我喜欢看**电影**。 (Wǒ xǐhuān kàn **diànyǐng**.) ฉันชอบดู**หนัง**,我喜欢看**电影**。,Wǒ xǐhuān kàn **diànyǐng**.,ฉันชอบดู**หนัง**
chinese-essencial-in-communication-3-thai-to-perform,演,,yǎn,to perform,แสดง,🎭,我在**演**出。 (Wǒ zài **yǎn**chū.) ฉันกำลัง**แสดง**อยู่,我在**演**出。,Wǒ zài **yǎn**chū.,ฉันกำลัง**แสดง**อยู่
chinese-essencial-in-communication-3-thai-seafood,海鲜,,hǎixiān,seafood,อาหารทะเล,🦞,我喜欢吃**海鲜**。 (Wǒ xǐhuān chī **hǎixiān**.) ฉันชอบกิน**อาหารทะเล**,我喜欢吃**海鲜**。,Wǒ xǐhuān chī **hǎixiān**.,ฉันชอบกิน**อาหารทะเล**
chinese-essencial-in-communication-3-thai-rice-noodles,米线,,mǐxiàn,rice noodles,ข้าวซอย,🍜,我喜欢吃**米线**。 (Wǒ xǐhuān chī **mǐxiàn**.) ฉันชอบกิน**เส้นหมี่**,我喜欢吃**米线**。,Wǒ xǐhuān chī **mǐxiàn**.,ฉันชอบกิน**เส้นหมี่**
chinese-essencial-in-communication-3-thai-snack,小吃,,xiǎochī,snack,ของว่าง,🥨,我喜欢吃中国**小吃**。 (Wǒ xǐhuān chī Zhōngguó **xiǎochī**.) ฉันชอบกินของว่างจีน,我喜欢吃中国**小吃**。,Wǒ xǐhuān chī Zhōngguó **xiǎochī**.,ฉันชอบกินของว่างจีน
chinese-essencial-in-communication-3-thai-like-that-so,那么,,nàme,"like that, so",ดังนั้น,🤔,这件衣服**那么**贵。 (Zhè jiàn yīfu **nàme** guì.) เสื้อตัวนี้แพง**มาก**,这件衣服**那么**贵。,Zhè jiàn yīfu **nàme** guì.,เสื้อตัวนี้แพง**มาก**
chinese-essencial-in-communication-3-thai-to-go-away-on-a-business-trip,出差,,chūchāi,to go away on a business trip,เดินทางไปทำงาน,💼,我明天要**出差**。 (Wǒ míngtiān yào **chūchāi**.) พรุ่งนี้ฉันต้องไป**ทำงานนอกสถานที่**,我明天要**出差**。,Wǒ míngtiān yào **chūchāi**.,พรุ่งนี้ฉันต้องไป**ทำงานนอกสถานที่**
chinese-essencial-in-communication-3-thai-guangdong,广东,,Guǎngdōng,Guangdong,กวางตุ้ง,🇨🇳,我是**广东**人。 (Wǒ shì **Guǎngdōng** rén.) ฉันเป็นคน**กวางตุ้ง**,我是**广东**人。,Wǒ shì **Guǎngdōng** rén.,ฉันเป็นคน**กวางตุ้ง**
chinese-essencial-in-communication-3-thai-yunnan,云南,,Yúnnán,Yunnan,ยูนนาน,🏞️,我喜欢去**云南**旅游。 (Wǒ xǐhuān qù **Yúnnán** lǚyóu.) ฉันชอบไปเที่ยวที่**ยูนนาน**,我喜欢去**云南**旅游。,Wǒ xǐhuān qù **Yúnnán** lǚyóu.,ฉันชอบไปเที่ยวที่**ยูนนาน**
chinese-essencial-in-communication-3-thai-sichuan,四川,,Sìchuān,Sichuan,เสฉวน,🐼,我喜欢吃**四川**菜。 (Wǒ xǐhuān chī **Sìchuān** cài.) ฉันชอบกินอาหาร**เสฉวน**,我喜欢吃**四川**菜。,Wǒ xǐhuān chī **Sìchuān** cài.,ฉันชอบกินอาหาร**เสฉวน**
chinese-essencial-in-communication-3-thai-all-along,从来,,cónglái,All along,ไม่เคย,🕰️,我**从来**没去过中国。 (wǒ **cónglái** méi qùguò Zhōngguó.) ฉันไม่เคยไปประเทศจีน**เลย**,我**从来**没去过中国。,wǒ **cónglái** méi qùguò Zhōngguó.,ฉันไม่เคยไปประเทศจีน**เลย**
chinese-essencial-in-communication-3-thai-that-time,当时,,dāngshí,that time,ในตอนนั้น,📅,我**当时**不在家。 (wǒ **dāngshí** bù zàijiā.) ตอนนั้น**ฉัน**ไม่อยู่บ้าน,我**当时**不在家。,wǒ **dāngshí** bù zàijiā.,ตอนนั้น**ฉัน**ไม่อยู่บ้าน
chinese-essencial-in-communication-3-thai-to-interview,采访,,cǎifǎng,to interview,สัมภาษณ์,🎤,记者**采访**了市长。 (jìzhě **cǎifǎng** le shìzhǎng.) นักข่าว**สัมภาษณ์**นายกเทศมนตรี,记者**采访**了市长。,jìzhě **cǎifǎng** le shìzhǎng.,นักข่าว**สัมภาษณ์**นายกเทศมนตรี
chinese-essencial-in-communication-3-thai-to-be-wounded,受伤,,shòushāng,to be wounded,บาดเจ็บ,🩹,我的腿**受伤**了。 (Wǒ de tuǐ **shòushāng** le.) ขาของฉัน**บาดเจ็บ**,我的腿**受伤**了。,Wǒ de tuǐ **shòushāng** le.,ขาของฉัน**บาดเจ็บ**
chinese-essencial-in-communication-3-thai-to-look-after,照顾,,zhàogù,to look after,ดูแล,🤗,我妈妈很会**照顾**我。 (Wǒ māma hěn huì **zhàogù** wǒ.) แม่ของฉัน**ดูแล**ฉันดีมาก,我妈妈很会**照顾**我。,Wǒ māma hěn huì **zhàogù** wǒ.,แม่ของฉัน**ดูแล**ฉันดีมาก
chinese-essencial-in-communication-3-thai-afterwards,后来,,hòulái,afterwards,ภายหลัง,➡️,她**后来**成为了医生。 (Tā **hòulái** chéngwéi le yīshēng.) ภายหลัง**เธอ**ได้เป็นหมอ,她**后来**成为了医生。,Tā **hòulái** chéngwéi le yīshēng.,ภายหลัง**เธอ**ได้เป็นหมอ
chinese-essencial-in-communication-3-thai-to-love-each-other,相爱,,xiāng'ài,to love each other,รักกัน,💕,他们**相爱**。 (tā men **xiāng ài**.) พวกเขา**รัก**กัน,他们**相爱**。,tā men **xiāng ài**.,พวกเขา**รัก**กัน
chinese-essencial-in-communication-3-thai-to-forget,忘,,wàng,to forget,ลืม,🧠,我**忘**了。 (Wǒ **wàng** le.) ฉัน**ลืม**แล้ว,我**忘**了。,Wǒ **wàng** le.,ฉัน**ลืม**แล้ว
chinese-essencial-in-communication-3-thai-kung-fu-film,武打片,,wǔdǎpiàn,kung fu film,หนังต่อสู้,🥋,我喜欢看**武打片**。 (Wǒ xǐhuān kàn **wǔdápiàn**.) ฉันชอบดูหนัง**กำลังภายใน**,我喜欢看**武打片**。,Wǒ xǐhuān kàn **wǔdápiàn**.,ฉันชอบดูหนัง**กำลังภายใน**
chinese-essencial-in-communication-3-thai-love-movie,爱情片,,àiqíngpiàn,love movie,หนังรัก,💖,我喜欢看**爱情片**。 (wǒ xǐhuān kàn **àiqíng piàn**.) ฉันชอบดู**หนังรัก**,我喜欢看**爱情片**。,wǒ xǐhuān kàn **àiqíng piàn**.,ฉันชอบดู**หนังรัก**
